NEW REGIONS;NOMDEP;Date retrait appellation par Haut Conseil;DATE APPELLATION;ID MUSEE;NOM DU MUSEE;ADR;CP;VILLE;TELEPHONE1;FAX;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES
CENTRE-VAL DE LOIRE;LOIR ET CHER;;01/02/2003;4126901;Musée de Vendôme;Cloître de la Trinité;41100;VENDOME;0254772613;0254894358;www.vendome.eu/intro/1p1e-421-musee-vendome.html-vendome.html ou www.musees.regioncentre.fr;1er janvier, le 1er mai, le 25 décembre;Ouvert du 1er avril au 31 octobre du mercredi au lundi de 10h à 12h et de 14h à 18h et du 1er novembre au 31 mars le lundi et du mercredi au samedi de 10h à 12h et de 13h30 à 17h30;
CENTRE-VAL DE LOIRE;LOIRET;;01/02/2003;4500802;Musée Municipal Théâtre Forain et Archéologique;Quartier du Paradis;45410;ARTENAY;0238800973;0238804803;www.musee-theatre-forain.fr;;Ouvert du 1er juillet au 31 août de 10h à 12h et de 14h à 18h - et du 1er juin au 30 septembre de 14h à 17h.;
CENTRE-VAL DE LOIRE;LOIRET;;01/02/2003;4502801;Musée Daniel Vannier;"Hôtel de Ville - Service patrimoine
20, Rue du Change";45190;BEAUGENCY;0238446264;0238464037;site de la région ou www.patrimoine-beaugency.fr;;;
CENTRE-VAL DE LOIRE;LOIRET;;01/02/2003;4508201;Musée de la Marine de Loire;"Ecuries du Château
1, Place Aristide Briand";45110;CHATEAUNEUF-SUR-LOIRE;0238468446;0238464101;www.chateauneuf-sur-loire.com ou www.musees-centre.com;1er janvier, 1er mai, 25 décembre;Ouvert du mercredi au lundi du 1er avril au 31 octobre de 10h à 18h et du 1er novembre au 31 mars de 14h à 18h;°
CENTRE-VAL DE LOIRE;LOIRET;;01/02/2003;4508501;Musée d'Art et d'Archéologie;2, Faubourg Puyrault;45230;CHATILLON-COLIGNY;0238926406;0238960944;http://www.ifrance.com/chatillon-coligny;;Ouvert de 14h à 18h  du 1er avril au 30 juin le vendredi, samedi, dimanche, du 1er juillet au 31 août le jeudi, vendredi, samedi, dimanche, lundi et du 1er septembre au 15 novembre le vendredi, samedi, dimanche;
CENTRE-VAL DE LOIRE;LOIRET;;01/02/2003;4515501;Château-Musée de Gien : chasse, histoire et nature en Val de Loire;"Château de Gien
B.P. 99";45503;GIEN Cedex;0238676969;0238380732;www.château-gien.com;25 décembre et en janvier;Ouvert du 1er février au 31 mars et du 1er octobre au 31 décembre de 14h à 17h et du 1er avril au 30 juin et du 1er au 30 septembre de 13h30 à 18h, en juillet/août tous les jours de 13h30 à 18h;
CENTRE-VAL DE LOIRE;LOIRET;;01/02/2003;4520301;Musée Gaston Couté;"Espace culturel La Monnaye
22 Rue des Remparts";45130;MEUNG-SUR-LOIRE;0238225336;0238440302;www.meung-sur-loire.com;Fermé pendant les vacances scolaires de Noël, 3 semaines en août, 1er mai et 1er novembre;Ouvert le mercredi et vendredi de 14h30 à 18h30, le samedi de 9h30 à 12h30, le dimanche de 15h à 18h;
CENTRE-VAL DE LOIRE;LOIRET;;27/12/2002;4520801;Musée du Gatinais;7, Rue du Château;45200;MONTARGIS;0238934563;;;;Ouvert samedi et dimanche de 13h30 à 17h30 depuis le 16 janvier 2008, depuis le 15 avril 2009 ouvert le mercredi et samedi de 13h30 à 17h30;
CENTRE-VAL DE LOIRE;LOIRET;;27/12/2002;4520802;Musée Girodet;2, rue de la Chaussée;45200;MONTARGIS;0238980781;0238935919;www.montargis.fr/musee.htm;Jours fériés;Ouvert du mercredi au dimanche 9h à 12h et de 13h30 à 17h30 (vendredi 17h);
CENTRE-VAL DE LOIRE;LOIRET;;06/01/2002;4523403;Musée des Beaux-Arts;1, rue Fernand Rabier;45000;ORLEANS;0238792155;0238792008;Région : www.musees.regioncentre.fr ou  www.orleans.fr (rubrique culture/musee);1er et 11 novembre, 25 décembre;Ouvert de 10h à 18h du mardi au dimanche;
CENTRE-VAL DE LOIRE;LOIRET;;01/02/2003;4523402;Hôtel Cabu, Musée d'Histoire et d'Archéologie;"Square Abbé Desnoyers
Hôtel Cabu";45000;ORLEANS;0238792560;0238792008;Site de la ville;1er et 11 novembre, 25 décembre;"Salles gallo-romaine et Jeanne d'Arc : Du mardi au vendredi : 9h30-12h (groupes sur réservation) et 13h30 - 17h45
Toutes les salles :
Samedi : 9h30 - 12h et 13h30 - 17h45
Dimanche : 14h - 18h";
CENTRE-VAL DE LOIRE;LOIRET;;06/01/2002;4523401;Muséum d'Orléans pour la biodiversité et l'environnement;6, Rue Marcel Proust;45000;ORLEANS;0238546105;0238531967;www.orleans.fr;1er janvier, 8 mai, 1er et 11 novembre, 25 décembre;Ouvert tous les jours de 14h à 18h;
CENTRE-VAL DE LOIRE;LOIRET;;01/02/2003;4525201;Musée Municipal;"Direction de l'action culturelle
5, Place Denis Poisson - B.P. 706";45307;PITHIVIERS Cedex;0238300064;0238300064;;;;
CORSE;CORSE DU SUD;;01/02/2003;2A00403;Musée Fesch;50-52, rue du Cardinal Fesch;20000;AJACCIO;0495262626;0495218094;www.musee-fesch.com;;Ouvert le lundi, mercredi, samedi de 10h à 17h et le jeudi vendredi et dimanche du 3eme week end du mois de 12h à 17h du 1er octobre  au 30 avril, et le lundi mercredi, samedi de 10h30 à 18h et le jeudi, vendredi et dimanche de 12h00 à 18h du 1er mai au 3;Jusqu'à 20h30 le vendredi en juillet-août
CORSE;CORSE DU SUD;;06/01/2002;2A00402;Musée de la Maison Bonaparte;Rue Saint-Charles;20000;AJACCIO;0495214389;0495216132;www.musee-maisonbonaparte.fr - www.musees-nationaux-napoleoniens.org;25 janvier 1er janvier;Ouvert du 1er octobre au 31 mars de 10h30 à 12h30 et de 13h15 à 16h30, du 1er avril au 30 septembre de 10h30 à 12h30 et de 13h15 à 18h;
CORSE;CORSE DU SUD;;01/02/2003;2A00401;Musée Napoléonien;"Hotel de Ville
Avenue Antoine Serafini";20000;AJACCIO;0495515253;0495218094;http://www.napoleon.org ou http://www.ajaccio.fr/;;Ouvert du 15 juin au 15 septembre du lundi au vendredi de 9h à 11h45 et de 14h à 17h45 et du 16 septembre au 14 juin du lundi au vendredi de 9h à 11h45 et de 14h à  16h45;
CORSE;CORSE DU SUD;;01/02/2003;2A14201;Musée de l'Alta Rocca;"Quartier Prato
Avenue Lieutenant Aviateur de Peretti";20170;LEVIE;0495780078;0495784160;http://www.levie-altarocca.com;1er janvier, 1er mai, 14 juillet, 15 août, 25 décembre;Ouvert du mardi au samedi d'octobre à mai de 10h à 17h et de juin à septembre tous les jours de 10h à 18h;
CORSE;CORSE DU SUD;;01/02/2003;2A27201;Musée de Préhistoire Corse;Boulevard Jacques Nicolai;20100;SARTENE;0495770109;0495770109;www.cg-corsedusud.fr;Jours fériés;Ouvert tous les jours de juin à septembre de 10h à 18h et du lundi au vendredi d'octobre à mai de 10h à 17h;
CORSE;HAUTE-CORSE;;01/02/2003;2B00901;Musée Départemental d'Archéologie d'Aléria;Fort de Matra;20270;ALERIA;0495570092;0495555700;www.isula.corsica;1er janvier, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert du 16 mai au 30 septembre de 9h à 12h et de 13h à 18h et du 1er octobre au 15 mai de 8h à 12h et de 13h à 17h;
CORSE;HAUTE-CORSE;;01/02/2003;2B03301;Musée de Bastia;"Place du donjon
La Citadelle";20200;BASTIA Cedex;0495310912;0428270099;www.musee-bastia.com;1er et 11 novembre, 1er et 8 mai, et pendant les vacances scolaires de Noël;Ouvert du 1er mai au 30 septembre de 10h à 18h30, tous les jours en juillet août, du 1er octobre au 30 avril de 9h à 12h et de 14h à17h (basse saison);
CORSE;HAUTE-CORSE;;01/02/2003;2B09601;Musée de la Corse;"La Citadelle
B.P. 73";20250;CORTE;0495452545;0495452536;www.musee-corse.com;1er mai, 24 décembre, autres jours fériés, 31 décembre au 14 janvier inclus;Ouvert du 1er novembre au 31 mars de 10h à 17h du lundi au samedi, du 1er avril au 21 juin de 10h à 18h du mardi au dimanche, du 22 juin au 20 septembre de 10h à 20h tous les jours, du 22 septembre au 31 octobre de 10h à 18h du mardi au dimanche;Du 22 juin au 21 septembre jusqu'à 20h (tous les jours)
CORSE;HAUTE-CORSE;;05/07/2012;2B14801;Musée Archéologique de Mariana - Prince Rainier III de Monaco;Mairie de Lucciana;20290;LUCCIANA;;;http://www.musee-mariana.com/;;;
CORSE;HAUTE-CORSE;;01/02/2003;2B16901;Musée Départemental Pascal Paoli;Hameau de la Stretta 20261;20218;MOROSAGLIA;0495610497;0495463137;www.cg2b.fr;1er janvier, 1er mai, 1er et 11 novembre et 25 décembre;Ouvert du 16 mai au 30 septembre de 9h à 12h et de 13 à 18h et du 1er octobre au 15 mai de 8h à 12h et de 13h à 17h;
GRAND EST;ARDENNES;;01/02/2003;0805301;Musée de la Maison de la Dernière Cartouche;12 Avenue de la Dernière Cartouche;08140;BAZEILLES;0324271586;;www.maisondeladernierecartouche.com;15 décembre au 5 janvier;Ouvert du mercredi au dimanche du 1er avril au 30 septembre de 13h30 à 18h et du 1er octobre au 31 mars de 13h30 à 17h;
GRAND EST;ARDENNES;;01/02/2003;0810503;Musée de l'Ardenne;31, Place Ducale;08000;CHARLEVILLE-MEZIERES;0324324464;0324324469;www.mairie-charlevillemezieres.fr/htm/culture/rimbaud.htm;;Ouvert du mardi au dimanche de 10h à 12h et de 14h à 18h;
GRAND EST;ARDENNES;;01/02/2003;0810501;Musée Arthur Rimbaud;Quai Arthur Rimbaud;08000;CHARLEVILLE-MEZIERES;0324324464;0324324469;www.mairie-charlevillemezieres.fr/htm/culture/rimbaud.htm;;Ouvert du mardi au dimanche de 10h à 12h et de 14h à 18h;
GRAND EST;ARDENNES;;01/02/2003;0810502;Maison des Ailleurs - Arthur Rimbaud;Quai Rimbaud;08000;CHARLEVILLE-MEZIERES;0324324470;;Site de la ville;;Ouvert du mardi au dimanche de 10h à 12h et de 14h à 18h tous les jours;
GRAND EST;ARDENNES;;01/02/2003;0819001;Musée de Givet;"Mairie
11, Place Carnot";08600;GIVET;0324420684;0324420244;;;;
GRAND EST;ARDENNES;;01/02/2003;0831101;Musée du Feutre;Mairie;08210;MOUZON;0324265076;0324262773;www.culture.gouv.fr/champagne-ardenne/2culture/musee_france/musee_mouzon.html;Octobre à avril;Ouvert tous les jours de mai à septembre de 14h à 18h, en avril et octobre les W.E. et jours fériés de 14h à 18h. Tous les jours sur réservation pour les groupes;
GRAND EST;ARDENNES;;01/02/2003;0836201;Musée du Rethelois et du Porcien;Place Noiret-Chaigneau;08300;RETHEL;0324385216;;;;;
GRAND EST;ARDENNES;;01/02/2003;0840901;Musée du Château-Fort;Cour du château;08208;SEDAN Cedex;0324299880;0324292562;www.chateau-fort-sedan.fr;25 décembre et 1er janvier;Ouvert tous les jours de 10h à 17h et en juillet-août de 10h à 18h;de juin à septembre
GRAND EST;AUBE;;01/02/2003;1003301;Musée Municipal;"Hôtel de ville
Place Carnot - B.P. 110";10202;BAR-SUR-AUBE CEDEX;0325270421;0325272291;;;;
GRAND EST;AUBE;;01/02/2003;1006401;Musée Napoléon Ier;34, Rue de l'Ecole Militaire;10500;BRIENNE-LE-CHATEAU;0325928241;0325271125;www.musee-napoleon-brienne.fr;1er mai, vacances de Noël;Ouvert en 2016 du 4 janvier au 22 mai du mardi au dimanche de 10h à 12h30 et de 14h à 17h;
GRAND EST;AUBE;;01/02/2003;1026101;Musée de la Résistance;Rue Boursault;10250;MUSSY-SUR-SEINE;0325384208;0325384208;Site de l'OT;;Ouvert d'octobre à mars du mardi au vendredi de 9h à 13h et de 14h30 à 17h30, d'avril à mai du lundi au vendredi de 9h à 13h et de 14h à 18h et de juin à septembre du mardi au samedi de 9h à 13h et de 14h à 18h;
GRAND EST;AUBE;;01/02/2003;1026801;Musée Camille Claudel;10, Ri=ue Gustave Flaubert;10400;NOGENT-SUR-SEINE;0325247634;0325399874;http://www.museecamilleclaudel.fr;1er janvier, 1er mai, 1er novembre et 25 décembre;Ouvert du du 1er avril au 31 octobre du mardi au vendredi de 11h à 18h et les samedis et dimanches de 11h à 19h et du 1er novembre au 31 mars du mercredi au samedi de 11h à 18h et les dimanches de 11h à 19h;
GRAND EST;AUBE;;01/02/2003;1038702;Musée Historique de Troyes et de la Champagne;4, Rue Vauluisant;10000;TROYES;0325423333;0325730585;www.musees-troyes.com;1er janvier, 1er mai, 11 novembre et 25 décembre;Ouvert du mercredi au dimanche de 10h à 13h et de 14h à 17h;
GRAND EST;AUBE;;01/02/2003;1038707;Pharmacie Musée de l'Hôtel-Dieu;Quai des Comtes-de-Champagne;10000;TROYES;0325809897;0325801800;www.musees-troyes.com;1er, 1er mai, 1er et 11 novembre et 25 décembre;Ouvert du mardi au dimanche de 10h à 13h et de 14h à 17h;
GRAND EST;AUBE;;01/02/2003;1038706;Musée d'Art Moderne;14, Place Saint-Pierre;10000;TROYES;0325762680;0325769502;www.musees-troyes.com;1er, 1er mai, 1er et 11 novembre et 25 décembre;Ouvert du mardi au dimanche de 10h à 13h et de 14h à 17h;
GRAND EST;AUBE;;01/02/2003;1038704;Musée des Beaux-Arts;1, Rue Chrestien-de-Troyes;10000;TROYES;0325762160;0325801800;www.musees-troyes.com;1er au 9 janvier, 1er mai, 1er et 11 novembre et 25 décembre;Ouvert du mercredi au lundi de 10h à 13h et de 14h à 17h;
GRAND EST;AUBE;;01/02/2003;1038701;Muséum d'Histoire Naturelle;4, Rue Chrestiens de Troyes;10000;TROYES;0325762168;0325801800;www.musees-troyes.com;1er janvier, 1er mai, 11 novembre et 25 décembre;Ouvert du mercredi au vendredi et lundi  de 10h à 13h et de 14h à 19h, le week-en de 11h à 19h de mai à septembre et de 10h à 12h et de 14h à 17 et le week-end de 11h à 18h d'octobre à avril;
GRAND EST;AUBE;;01/02/2003;1038703;Musée de la Bonneterie;"Conservation des Musées 
2, rue Chrestien de Troyes";10000;TROYES;0325730585;0325801800;www.musees-troyes.com;1er janvier, 1er mai, 11 novembre et 25 décembre;Ouvert de mai à septembre le mercredi de 14h à 19h, du jeudi au vendredi de 11h à 13h et de 14h à 19h le week-end de 11h à 13h et de 14h à 19h, d'octobre à avril le mercredi de 14h à 17h et du jeudi au dmanchei de 10h à 12h et de 14h à 17h;
GRAND EST;AUBE;;01/02/2003;1038705;Maison de l'Outil  et de la Pensée Ouvrière;7, Rue de La Trinité;10000;TROYES;0325732826;0325739047;http://mopo3.com;25 décembre,  1ère semaine de janvier, lundi de la Pentecôte;Ouvert d'octobre à mars du mercredi au lundi de 10h à 18h et d'avril à septembre tous les jours de 10h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6702101;Musée de la Folie Marco;30, Rue du Dr Sultzer;67140;BARR;0388089472;0388086651;www.musee-foliemarco.com;Novembre à avril;Ouvert de mai à septembre du mercredi au lundi de 10h à 12h et de 14h à 18h, en octobre les samedis et dimanches de 10h à 12h et de 14h à 18h.;
GRAND EST;BAS-RHIN;;01/02/2003;6733901;Musée de la Poterie;2, rue de Kuhlendorf;67660;BETSCHDORF;0388544807;0388544807;www.betschdorf.fr/tourisme/visiter_betschdrof/musee_poterie.php;Novembre à mi-avril;Ouvert du mardi au samedi de 10h à 12h et de 13h à 18h, dimanche de 14h à 18h (ouvert du 21 avril au 29 septembre en 2013);
GRAND EST;BAS-RHIN;;01/02/2003;6706101;Musée du Pays de Hanau - Histoire et Vies d’un Territoire;"3, Place du Château
Halle aux Blés";67330;BOUXWILLER;0388003839;0388713034;www.museedupaysdehanau.eu;Janvier - 24, 25 et 31 décembre, le 1er janvier et le dimanche de Pâques;Ouvert du 1er juillet au 15 septembre du mercredi au vendredi de 10h à 12h30 et de 14h à 18h, samedi, dimanche et jours fériés de 14h à 18h et du 16 septembre au 30 juin du mercredi au dimanche de 14h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6718002;Musée Alsacien;1, place Joseph Thierry;67500;HAGUENAU;0388733041;0388934812;http://www.ville-haguenau.fr/musee-alsacien;1er janvier, dimanche de Pâques, 1er mai, 1er novembre, 25 décembre;Ouvert du lundi au vendredi de 9h à 12h et de 14h à 17h, samedi-dimanche de 14h à 17h;
GRAND EST;BAS-RHIN;;01/02/2003;6718001;Musée Historique;"9, Rue du Maréchal Foch
B.P. 40261";67504;HAGUENAU Cedex;0388937922;0388934812;http://www.ville-haguenau.fr/musee-historique;1er janvier, dimanche de Pâques, 1er mai, 1er novembre, 25 décembre;Ouvert lundi de 14h à 18h, mercredi au vendredi de 10h à 12h et de 14h à 18h, samedi-dimanche et jours fériés de 14h à 18h, juillet-août  de 10h à 12h et de 14h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6730001;Musée de la Chartreuse;4, Cour des Chartreux;67120;MOLSHEIM;0388495938;0388478185;www.chartreuse-molsheim.info;;Ouvert du 2 mai au 14 juin de 14h à 17h et du 15 juin au 14 septembre de 10h à 12h et de 14h à à 18h du mercredi au lundi, du 15 septembre au 15 octobre de 14h à 17h du mercredi au lundi;
GRAND EST;BAS-RHIN;;01/02/2003;6732401;Maison de l'Archéologie des Vosges du Nord;44, Avenue Foch;67110;NIEDERBRONN-LES-BAINS;0388803637;0388097152;www.musee-niederbronn.fr;;Ouvert du 1er mars au 31 octobre dimanche et lundi et du mercredi au vendredi de 14h à 18h et du 1er novembre au 28 février de 14h à 17h le dimanche. Ouvert sur rendez-vous pour les groupes et les scolaires;
GRAND EST;BAS-RHIN;;15/12/2002;6737201;Musée de l'Image Populaire de Pfaffenhoffen;24, rue du Docteur Albert Schweitzer;67350;PFAFFENHOFFEN;0388078005;0388078009;http://webmuseo.com/ws/musee-image-populaire;1er janvier, 4 semaines de fermeture annuelle après le 8 janvier, vendredi Saint, 1er mai, 1er novembre, les 24 et 25 décembre;Ouvert du mercredi au dimanche du 2 mai au 30 septembre de 14h à 18h et du 1er octobre au 30 avril de 14h à 17h;
GRAND EST;BAS-RHIN;;01/02/2003;6738801;Musée du Fer;9, rue Jeanne d'Arc;67110;REICHSHOFFEN;0388803449;0388090876;musee-reischshoffen.webmuseo.com ou www.lacastine.com;;Ouvert du mercredi au dimanche de 14h à 18h de mai à octobre, le reste de l'année sur rendez-vous pour les groupes;
GRAND EST;BAS-RHIN;;01/02/2003;6743701;Musée du Château des Rohan;"Château des Rohans
Place du Général de Gaulle";67700;SAVERNE;0388716395;;http://www.louise weiss.org;1er janvier, vendredi saint, 1er mai, 1er novembre, 24 et 25 décembre;Ouvert du 2 janvier au 14 juin et du 16 septembre au 30 décembre du mercredi au lundi de 14h à 18h le samedi et dimanche et jours fériés 10h à 12h et 14h à 18h et du 15 juin au 15 septembre du mercredi au lundi de 10h à 12h et de 14h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6748203;Musée des Beaux-Arts;"Palais Rohan
2, Place du Château";67000;STRASBOURG;0388525000;0388525009;www.musees.strasbourg.eu;1er janvier, vendredi saint, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert le lundi et du mercredi au dimanche de 10h à 18h;
GRAND EST;BAS-RHIN;;06/01/2002;6748202;Musée Archéologique;"Palais Rohan
2, Place du Château";67000;STRASBOURG;0388525000;0388525039;www.musees.strasbourg.eu;1er janvier, vendredi saint, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert le lundi et du mercredi au dimanche de 10h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6748208;Musée Alsacien;23-25, Quai Saint-Nicolas;67000;STRASBOURG;0388525001;0388436418;www.musees-strasbourg.eu;1er janvier, vendredi saint, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert du mercredi au lundi de 10h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6748209;Musée d'Art Moderne et Contemporain de Strasbourg;1 place Hans Jean Arp;67000;STRASBOURG;0388233131;0388233132;www.musees-strasbourg.eu;1er janvier, vendredi saint, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert du mercredi au lundi de 10h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6748210;Musée Zoologique de Strasbourg;29, Boulevard de la Victoire;67000;STRASBOURG;0390240485;0390240558;www.musees.strasbourg.eu;1er janvier, vendredi saint, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert lundi, mercredi au dimanche de 10h à 18h;
GRAND EST;BAS-RHIN;;23/06/2008;6748213;Musée Tomi Ungerer;"Villa Greiner
2, avenue de la Marseillaise";67000;STRASBOURG;0369063727;0369063728;www.musees-strasbourg.eu;1er janvier, Vendredi Saint, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert le lundi, mercredi au dimanche de 10h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6748207;Musée Historique;2, Rue du Vieux Marché aux Poissons;67000;STRASBOURG;0388525000;0388360951;www.musees-strasbourg.eu;;Ouvert du mercredi au lundi de 10h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6748204;Musée des Arts Décoratifs;"Palais Rohan
2, Place du Château";67000;STRASBOURG;0388525000;0388525009;www.musees-strasbourg.eu;1er janvier, vendredi saint, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert le lundi et du mercredi au dimanche de 10h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6748206;Musée de l'Œuvre Notre-Dame;3, Place du Château;67000;STRASBOURG;0388525000;0388525009;www.musees-strasbourg.eu;1er janvier, vendredi saint, 1er mai, 1er et 11 novembre, 25 décembre;Ouvert du mercredi au lundi de 10h à 18h;
GRAND EST;BAS-RHIN;;01/02/2003;6748205;Cabinet des Estampes et des Dessins;5, Place du Château;67000;STRASBOURG;0388525000;0388525025;www.musees-strasbourg.eu;;Ouvert du lundi au vendredi de 9h à 17h;
